Rank,Locid,RO,ST,City,Airport Name,Svc Lvl,Hub,CY 06 Scheduled Boardings,CY 06 Unscheduled Boardings,CY 06 Total  Boardings
1780.0,FSU,SW,NM,Fort Sumner,Fort Sumner Municipal,GA,-,0.0,5.0,5.0
1799.0,LAM,SW,NM,Los Alamos,Los Alamos,GA,-,0.0,5.0,5.0
1774.0,E06,SW,NM,Lovington,Lea County-Zip Franklin Memorial,GA,-,0.0,5.0,5.0
1823.0,TCC,SW,NM,Tucumcari,Tucumcari Municipal,GA,-,0.0,5.0,5.0
1960.0,I58,SW,NM,Santa Rosa,Santa Rosa Route 66,GA,-,0.0,3.0,3.0
2129.0,AEG,SW,NM,Albuquerque,Double Eagle II,GA,-,0.0,1.0,1.0
2184.0,PRZ,SW,NM,Portales,Portales Municipal,GA,-,0.0,1.0,1.0
6.0,LAS,WP,NV,Las Vegas,McCarran International,P,L,21629165.0,399356.0,22028521.0
62.0,RNO,WP,NV,Reno,Reno/Tahoe International,P,M,2407229.0,34273.0,2441502.0
168.0,VGT,WP,NV,Las Vegas,North Las Vegas,P,N,123736.0,85883.0,209619.0
258.0,61B,WP,NV,Boulder City,Boulder City Municipal,P,N,14702.0,38032.0,52734.0
292.0,EKO,WP,NV,Elko,Elko Regional,P,N,31125.0,3033.0,34158.0
484.0,ELY,WP,NV,Ely,Ely /Yelland Field/,CS,-,4565.0,0.0,4565.0
539.0,LSV,WP,NV,Las Vegas,Nellis AFB,GA,-,0.0,2993.0,2993.0
927.0,TNX,WP,NV,Tonopah,Tonopah Test Range,GA,-,0.0,137.0,137.0
948.0,HND,WP,NV,Las Vegas,Henderson Executive,GA,-,0.0,122.0,122.0
1012.0,CXP,WP,NV,Carson City,Carson,GA,-,0.0,80.0,80.0
1070.0,BAM,WP,NV,Battle Mountain,Battle Mountain,GA,-,0.0,60.0,60.0
1093.0,MEV,WP,NV,Minden,Minden-Tahoe,GA,-,0.0,52.0,52.0
1219.0,06U,WP,NV,Jackpot,Jackpot/Hayden Field,GA,-,0.0,30.0,30.0
1291.0,WMC,WP,NV,Winnemucca,Winnemucca Municipal,GA,-,0.0,23.0,23.0
1382.0,A34,WP,NV,Dayton/Carson City,Dayton Valley Airpark,GA,-,0.0,16.0,16.0
1464.0,05U,WP,NV,Eureka,Eureka,GA,-,0.0,12.0,12.0
1532.0,67L,WP,NV,Mesquite,Mesquite,GA,-,0.0,10.0,10.0
1584.0,HTH,WP,NV,Hawthorne,Hawthorne Industrial,GA,-,0.0,9.0,9.0
1690.0,4SD,WP,NV,Reno,Reno/Stead,GA,-,0.0,6.0,6.0
1845.0,9U3,WP,NV,Austin,Austin,GA,-,0.0,4.0,4.0
1879.0,LWL,WP,NV,Wells,Wells Municipal/Harriet Field,GA,-,0.0,4.0,4.0
2050.0,FLX,WP,NV,Fallon,Fallon Municipal,GA,-,0.0,2.0,2.0
2093.0,TPH,WP,NV,Tonopah,Tonopah,GA,-,0.0,2.0,2.0
2176.0,N59,WP,NV,Smith,Rosaschi Air Park,GA,-,0.0,1.0,1.0
7.0,JFK,EA,NY,New York,John F Kennedy International,P,L,20984299.0,87202.0,21071501.0
20.0,LGA,EA,NY,New York,La Guardia,P,L,12917927.0,7770.0,12925697.0
61.0,BUF,EA,NY,Buffalo,Buffalo Niagara International,P,M,2500230.0,21893.0,2522123.0
77.0,ALB,EA,NY,Albany,Albany International,P,S,1439561.0,3799.0,1443360.0
78.0,ROC,EA,NY,Rochester,Greater Rochester International,P,S,1414360.0,2679.0,1417039.0
84.0,ISP,EA,NY,Islip,Long Island MacArthur,P,S,1137855.0,206.0,1138061.0
85.0,SYR,EA,NY,Syracuse,Syracuse Hancock International,P,S,1122613.0,5870.0,1128483.0
117.0,HPN,EA,NY,White Plains,Westchester County,P,S,501400.0,10159.0,511559.0
194.0,SWF,EA,NY,Newburgh,Stewart International,P,N,153818.0,2820.0,156638.0
212.0,BGM,EA,NY,Binghamton,Greater Binghamton/Edwin A Link Field,P,N,106740.0,574.0,107314.0
227.0,ELM,EA,NY,Elmira/Corning,Elmira/Corning Regional,P,N,82940.0,388.0,83328.0
233.0,ITH,EA,NY,Ithaca,Ithaca Tompkins Regional,P,N,76986.0,235.0,77221.0
378.0,GTB,EA,NY,Fort Drum,Wheeler-Sack AAF,GA,-,0.0,11930.0,11930.0
492.0,JHW,EA,NY,Jamestown,Chautauqua County/Jamestown,CS,-,4138.0,42.0,4180.0
512.0,ART,EA,NY,Watertown,Watertown International,CS,-,3658.0,14.0,3672.0
540.0,MSS,EA,NY,Massena,Massena International-Richards Field,CS,-,2921.0,25.0,2946.0
546.0,SLK,EA,NY,Saranac Lake,Adirondack Regional,CS,-,2697.0,138.0,2835.0
557.0,FRG,EA,NY,North Babylon,Republic,GA,-,0.0,2665.0,2665.0
588.0,PLB,EA,NY,Plattsburgh,Clinton County,GA,-,2134.0,45.0,2179.0
621.0,UCA,EA,NY,Utica,Oneida County,GA,-,0.0,1763.0,1763.0
633.0,OGS,EA,NY,Ogdensburg,Ogdensburg International,GA,-,1645.0,19.0,1664.0
636.0,JRB,EA,NY,New York,Port Authority Downtown Manhattan/Wall St,GA,-,1576.0,61.0,1637.0
655.0,IAG,EA,NY,Niagara Falls,Niagara Falls International,GA,-,0.0,1409.0,1409.0
735.0,HTO,EA,NY,East Hampton,East Hampton,GA,-,0.0,657.0,657.0
771.0,FOK,EA,NY,Westhampton Beach,Francis S Gabreski,GA,-,0.0,455.0,455.0
865.0,H43,EA,NY,Haverstraw,Haverstraw,GA,-,0.0,206.0,206.0
996.0,ELZ,EA,NY,Wellsville,"Wellsville Municipal Airport,Tarantine Field",GA,-,0.0,90.0,90.0
1050.0,6N5,EA,NY,New York,East 34th Street,GA,-,0.0,67.0,67.0
1054.0,5B2,EA,NY,Saratoga Springs,Saratoga County,GA,-,0.0,66.0,66.0
1059.0,GFL,EA,NY,Glens Falls,Floyd Bennett Memorial,GA,-,0.0,65.0,65.0
1079.0,POU,EA,NY,Poughkeepsie,Dutchess County,GA,-,0.0,57.0,57.0
1089.0,PEO,EA,NY,Penn Yan,Penn Yan,GA,-,0.0,53.0,53.0
1132.0,SCH,EA,NY,Schenectady,Schenectady County,GA,-,0.0,45.0,45.0
1194.0,PTD,EA,NY,Potsdam,Potsdam Municipal/Damon Field/,GA,-,0.0,35.0,35.0
1216.0,MTP,EA,NY,Montauk,Montauk,GA,-,0.0,31.0,31.0
1261.0,DKK,EA,NY,Dunkirk,Chautauqua County/Dunkirk,GA,-,0.0,25.0,25.0
1326.0,0NK7,EA,NY,Armonk,IBM King St,GA,-,0.0,19.0,19.0
1366.0,OLE,EA,NY,Olean,Cattaraugus County-Olean,GA,-,0.0,17.0,17.0
1389.0,LKP,EA,NY,Lake Placid,Lake Placid,GA,-,0.0,16.0,16.0
1401.0,1B1,EA,NY,Hudson,Columbia County,GA,-,0.0,15.0,15.0
1410.0,JRA,EA,NY,New York,West 30th St.,GA,-,0.0,15.0,15.0
1420.0,0B8,EA,NY,Fishers Island,Elizabeth Field,GA,-,0.0,14.0,14.0
1479.0,H30,EA,NY,Hamilton,Hamilton Municipal,GA,-,0.0,12.0,12.0
1504.0,D38,EA,NY,Canandaigua,Canandaigua,GA,-,0.0,11.0,11.0
1553.0,N66,EA,NY,Oneonta,Oneonta Municipal,GA,-,0.0,10.0,10.0
1631.0,MSV,EA,NY,Monticello,Sullivan County International,GA,-,0.0,8.0,8.0
1611.0,87N,EA,NY,Southampton,Southampton,GA,-,0.0,8.0,8.0
1651.0,20N,EA,NY,Kingston,Kingston-Ulster,GA,-,0.0,7.0,7.0
1675.0,NY25,EA,NY,Oneonta,F&F Airpark,GA,-,0.0,7.0,7.0
1787.0,GVQ,EA,NY,Batavia,Genesee County,GA,-,0.0,5.0,5.0
1802.0,NY0,EA,NY,Johnstown,Fulton County,GA,-,0.0,5.0,5.0
1804.0,OIC,EA,NY,Norwich,Lt Warren Eaton,GA,-,0.0,5.0,5.0
1886.0,N89,EA,NY,Ellenville,Joseph Y Resnick,GA,-,0.0,4.0,4.0
1974.0,N03,EA,NY,Cortland,Cortland County-Chase Field,GA,-,0.0,3.0,3.0
1983.0,RME,EA,NY,Rome,Griffiss Airfield,GA,-,0.0,3.0,3.0
2013.0,5B7,EA,NY,Troy,Rensselaer County,GA,-,0.0,2.0,2.0
2140.0,DSV,EA,NY,Dansville,Dansville Municipal,GA,-,0.0,1.0,1.0
2148.0,FZY,EA,NY,Fulton,Oswego County,GA,-,0.0,1.0,1.0
2117.0,44N,EA,NY,Millbrook,Sky Acres,GA,-,0.0,1.0,1.0
36.0,CLE,GL,OH,Cleveland,Cleveland-Hopkins International,P,M,5431412.0,16070.0,5447482.0
54.0,CMH,GL,OH,Columbus,Port Columbus International,P,M,3330646.0,6348.0,3336994.0
82.0,DAY,GL,OH,Dayton,James M Cox Dayton International,P,S,1300796.0,2983.0,1303779.0
101.0,CAK,GL,OH,Akron,Akron-Canton Regional,P,S,705873.0,4464.0,710337.0
179.0,TOL,GL,OH,Toledo,Toledo Express,P,N,191494.0,3271.0,194765.0
373.0,YNG,GL,OH,Youngstown/Warren,Youngstown-Warren Regional,P,N,6666.0,5813.0,12479.0
556.0,LCK,GL,OH,Columbus,Rickenbacker International,CS,-,934.0,1736.0,2670.0
628.0,BKL,GL,OH,Cleveland,Burke Lakefront,GA,-,0.0,1716.0,1716.0
708.0,LNN,GL,OH,Willoughby,Willoughby Lost Nation Municipal,GA,-,0.0,830.0,830.0
728.0,LUK,GL,OH,Cincinnati,Cincinnati Municipal Airport Lunken Field,GA,-,0.0,721.0,721.0
781.0,FFO,GL,OH,Dayton,Wright-Patterson AFB,GA,-,0.0,429.0,429.0
785.0,OSU,GL,OH,Columbus,Ohio State University,GA,-,0.0,412.0,412.0
793.0,16G,GL,OH,Tiffin,Seneca County,GA,-,0.0,387.0,387.0
821.0,ZZV,GL,OH,Zanesville,Zanesville Municipal,GA,-,0.0,294.0,294.0
826.0,CGF,GL,OH,Cleveland,Cuyahoga County,GA,-,0.0,270.0,270.0
845.0,MFD,GL,OH,Mansfield,Mansfield Lahm Regional,GA,-,0.0,232.0,232.0
918.0,5G7,GL,OH,Bluffton,Bluffton,GA,-,0.0,143.0,143.0
919.0,FDY,GL,OH,Findlay,Findlay,GA,-,0.0,143.0,143.0
917.0,4I3,GL,OH,Mount Vernon,Knox County,GA,-,0.0,143.0,143.0
930.0,DLZ,GL,OH,Delaware,Delaware Municipal,GA,-,0.0,135.0,135.0
956.0,38D,GL,OH,Salem,Salem Airpark Inc,GA,-,0.0,115.0,115.0
1000.0,VTA,GL,OH,Newark,Newark-Heath,GA,-,0.0,90.0,90.0
1016.0,1G0,GL,OH,Bowling Green,Wood County,GA,-,0.0,78.0,78.0
1051.0,LPR,GL,OH,Lorain,Lorain County Regional,GA,-,0.0,67.0,67.0
1066.0,SKY,GL,OH,Sandusky,Griffing Sandusky,GA,-,0.0,62.0,62.0
1137.0,PCW,GL,OH,Port Clinton,Carl R Keller Field,GA,-,0.0,44.0,44.0
1151.0,AKR,GL,OH,Akron,Akron Fulton International,GA,-,0.0,41.0,41.0
1162.0,MGY,GL,OH,Dayton,Dayton-Wright Brothers,GA,-,0.0,40.0,40.0
1172.0,4I9,GL,OH,Mount Gilead,Morrow County,GA,-,0.0,38.0,38.0
1186.0,HAO,GL,OH,Hamilton,Butler County Regional,GA,-,0.0,36.0,36.0
1198.0,I68,GL,OH,Lebanon,Lebanon-Warren County,GA,-,0.0,34.0,34.0
1199.0,ILN,GL,OH,Wilmington,Airborne Airpark,GA,-,0.0,34.0,34.0
1207.0,TDZ,GL,OH,Walbridge,Metcalf Field,GA,-,0.0,33.0,33.0
1255.0,PHD,GL,OH,New Philadelphia,Harry Clever Field,GA,-,0.0,26.0,26.0
1269.0,VES,GL,OH,Versailles,Darke County,GA,-,0.0,25.0,25.0
1311.0,S24,GL,OH,Fremont,Sandusky County Regional,GA,-,0.0,21.0,21.0
1325.0,0G6,GL,OH,Bryan,Williams County,GA,-,0.0,19.0,19.0
1344.0,AOH,GL,OH,Lima,Lima Allen County,GA,-,0.0,18.0,18.0
1400.0,UNI,GL,OH,Athens,Ohio University Snyder Field,GA,-,0.0,16.0,16.0
1428.0,ISZ,GL,OH,Cincinnati,Cincinnati-Blue Ash,GA,-,0.0,14.0,14.0
1435.0,MRT,GL,OH,Marysville,Union County,GA,-,0.0,14.0,14.0
1445.0,1G5,GL,OH,Medina,Medina Municipal,GA,-,0.0,13.0,13.0
1455.0,I23,GL,OH,Washington Court House,Fayette County,GA,-,0.0,13.0,13.0
1525.0,SGH,GL,OH,Springfield,Springfield-Beckley Municipal,GA,-,0.0,11.0,11.0
1547.0,I69,GL,OH,Batavia,Clermont County,GA,-,0.0,10.0,10.0
1556.0,OXD,GL,OH,Oxford,Miami University,GA,-,0.0,10.0,10.0
1599.0,TZR,GL,OH,Columbus,Bolton Field,GA,-,0.0,9.0,9.0
1582.0,HOC,GL,OH,Hillsboro,Highland County,GA,-,0.0,9.0,9.0
1572.0,AXV,GL,OH,Wapakoneta,Neil Armstrong,GA,-,0.0,9.0,9.0
1603.0,14G,GL,OH,Fremont,Fremont,GA,-,0.0,8.0,8.0
1732.0,RZT,GL,OH,Chillicothe,Ross County,GA,-,0.0,6.0,6.0
1702.0,DFI,GL,OH,Defiance,Defiance Memorial,GA,-,0.0,6.0,6.0
1691.0,7G8,GL,OH,Middlefield,Geauga County,GA,-,0.0,6.0,6.0
1768.0,CDI,GL,OH,Cambridge,Cambridge Municipal,GA,-,0.0,5.0,5.0
1745.0,04I,GL,OH,Columbus,Columbus Southwest,GA,-,0.0,5.0,5.0
1792.0,I12,GL,OH,Sidney,Sidney Municipal,GA,-,0.0,5.0,5.0
1911.0,TSO,GL,OH,Carrollton,Carroll County-Tolson,GA,-,0.0,4.0,4.0
1866.0,FZI,GL,OH,Fostoria,Fostoria Metropolitan,GA,-,0.0,4.0,4.0
1844.0,5A1,GL,OH,Norwalk,Norwalk-Huron County,GA,-,0.0,4.0,4.0
1840.0,3W2,GL,OH,Put-in-Bay,Put-in-Bay,GA,-,0.0,4.0,4.0
1836.0,29G,GL,OH,Ravenna,Portage County,GA,-,0.0,4.0,4.0
1841.0,4G4,GL,OH,Youngstown,Youngstown Elser Metro,GA,-,0.0,4.0,4.0
1920.0,17G,GL,OH,Bucyrus,Port Bucyrus-Crawford County,GA,-,0.0,3.0,3.0
1922.0,1G3,GL,OH,Stow,Kent State University,GA,-,0.0,3.0,3.0
2039.0,CQA,GL,OH,Celina,Lakefield,GA,-,0.0,2.0,2.0
2059.0,I43,GL,OH,Jackson,James A Rhodes,GA,-,0.0,2.0,2.0
2060.0,I74,GL,OH,Urbana,Grimes Field,GA,-,0.0,2.0,2.0
2030.0,BJJ,GL,OH,Wooster,Wayne County,GA,-,0.0,2.0,2.0
2165.0,LHQ,GL,OH,Lancaster,Fairfield County,GA,-,0.0,1.0,1.0
69.0,OKC,SW,OK,Oklahoma City,Will Rogers World,P,S,1748958.0,51019.0,1799977.0
74.0,TUL,SW,OK,Tulsa,Tulsa International,P,S,1565983.0,33870.0,1599853.0
262.0,LAW,SW,OK,Lawton,Lawton-Fort Sill Regional,P,N,46682.0,3052.0,49734.0
674.0,SWO,SW,OK,Stillwater,Stillwater Regional,GA,-,0.0,1222.0,1222.0
694.0,WDG,SW,OK,Enid,Enid Woodring Regional,GA,-,1058.0,8.0,1066.0
706.0,TIK,SW,OK,Oklahoma City,Tinker AFB,GA,-,0.0,843.0,843.0
712.0,PNC,SW,OK,Ponca City,Ponca City Regional,GA,-,791.0,22.0,813.0
1007.0,PWA,SW,OK,Oklahoma City,Wiley Post,GA,-,0.0,83.0,83.0
1044.0,RVS,SW,OK,Tulsa,Richard Lloyd Jones Jr,GA,-,0.0,69.0,69.0
1052.0,LTS,SW,OK,Altus,Altus AFB,GA,-,0.0,67.0,67.0
1109.0,OUN,SW,OK,Norman,University of Oklahoma Westheimer,GA,-,0.0,50.0,50.0
1143.0,CSM,SW,OK,Burns Flat,Clinton-Sherman,GA,-,0.0,43.0,43.0
1211.0,GUY,SW,OK,Guymon,Guymon Municipal,GA,-,0.0,32.0,32.0
1482.0,MKO,SW,OK,Muskogee,Davis Field,GA,-,0.0,12.0,12.0
1576.0,CUH,SW,OK,Cushing,Cushing Municipal,GA,-,0.0,9.0,9.0
1607.0,4O3,SW,OK,Blackwell,Blackwell-Tonkawa Municipal,GA,-,0.0,8.0,8.0
1657.0,ADM,SW,OK,Ardmore,Ardmore Municipal,GA,-,0.0,7.0,7.0
1671.0,MIO,SW,OK,Miami,Miami Municipal,GA,-,0.0,7.0,7.0
1708.0,GAG,SW,OK,Gage,Gage,GA,-,0.0,6.0,6.0
1773.0,DUC,SW,OK,Duncan,Halliburton Field,GA,-,0.0,5.0,5.0
1867.0,GCM,SW,OK,Claremore,Claremore Regional,GA,-,0.0,4.0,4.0
1944.0,DUA,SW,OK,Durant,Eaker Field,GA,-,0.0,3.0,3.0
1957.0,HHW,SW,OK,Hugo,Stan Stamper Municipal,GA,-,0.0,3.0,3.0
1986.0,SNL,SW,OK,Shawnee,Shawnee Regional,GA,-,0.0,3.0,3.0
1977.0,OJA,SW,OK,Weatherford,Thomas P Stafford,GA,-,0.0,3.0,3.0
1993.0,WWR,SW,OK,Woodward,West Woodward,GA,-,0.0,3.0,3.0
2024.0,ADH,SW,OK,Ada,Ada Municipal,GA,-,0.0,2.0,2.0
1996.0,1F0,SW,OK,Ardmore,Ardmore Downtown Executive,GA,-,0.0,2.0,2.0
2019.0,6K4,SW,OK,Fairview,Fairview Municipal,GA,-,0.0,2.0,2.0
2048.0,F10,SW,OK,Henryetta,Henryetta Municipal,GA,-,0.0,2.0,2.0
2113.0,3OK0,SW,OK,Ada,Valley,GA,-,0.0,1.0,1.0
2143.0,ELK,SW,OK,Elk City,Elk City Regional Business,GA,-,0.0,1.0,1.0
33.0,PDX,NM,OR,Portland,Portland International,P,M,6950145.0,6567.0,6956712.0
140.0,EUG,NM,OR,Eugene,Mahlon Sweet Field,P,N,355839.0,5038.0,360877.0
150.0,MFR,NM,OR,Medford,Rogue Valley International - Medford,P,N,288056.0,1027.0,289083.0
173.0,RDM,NM,OR,Redmond,Roberts Field,P,N,204240.0,1690.0,205930.0
288.0,OTH,NM,OR,North Bend,Southwest Oregon Regional,P,N,35571.0,178.0,35749.0
307.0,LMT,NM,OR,Klamath Falls,Klamath Falls,P,N,28125.0,198.0,28323.0
343.0,UAO,NM,OR,Aurora,Aurora State,GA,-,0.0,17866.0,17866.0
433.0,PDT,NM,OR,Pendleton,Eastern Oregon Regional at Pendleton,CS,-,7445.0,1.0,7446.0
461.0,AST,NM,OR,Astoria,Astoria Regional,GA,-,0.0,5476.0,5476.0
769.0,LGD,NM,OR,La Grande,La Grande/Union County,GA,-,0.0,456.0,456.0
795.0,BKE,NM,OR,Baker City,Baker City Municipal,GA,-,0.0,373.0,373.0
952.0,HIO,NM,OR,Portland,Portland-Hillsboro,GA,-,0.0,118.0,118.0
976.0,4S1,NM,OR,Gold Beach,Gold Beach Municipal,GA,-,0.0,103.0,103.0
978.0,BOK,NM,OR,Brookings,Brookings,GA,-,0.0,102.0,102.0
988.0,ONP,NM,OR,Newport,Newport Municipal,GA,-,0.0,96.0,96.0
1033.0,BNO,NM,OR,Burns,Burns Municipal,GA,-,0.0,72.0,72.0
1074.0,LKV,NM,OR,Lakeview,Lake County,GA,-,0.0,59.0,59.0
1075.0,RBG,NM,OR,Roseburg,Roseburg Regional,GA,-,0.0,59.0,59.0
1090.0,3S8,NM,OR,Grants Pass,Grants Pass,GA,-,0.0,52.0,52.0
1117.0,SLE,NM,OR,Salem,McNary Field,GA,-,0.0,49.0,49.0
1121.0,MMV,NM,OR,McMinnville,McMinnville Municipal,GA,-,0.0,47.0,47.0
1163.0,4S2,NM,OR,Hood River,Ken Jernstedt Airfield,GA,-,0.0,39.0,39.0
1174.0,BDN,NM,OR,Bend,Bend Municipal,GA,-,0.0,38.0,38.0
1218.0,S05,NM,OR,Bandon,Bandon State,GA,-,0.0,31.0,31.0
1272.0,CVO,NM,OR,Corvallis,Corvallis Municipal,GA,-,0.0,24.0,24.0
1304.0,S21,NM,OR,Sunriver,Sunriver,GA,-,0.0,22.0,22.0
1312.0,6S2,NM,OR,Florence,Florence Municipal,GA,-,0.0,20.0,20.0
1321.0,S39,NM,OR,Prineville,Prineville,GA,-,0.0,20.0,20.0
1327.0,4S3,NM,OR,Joseph,Joseph State,GA,-,0.0,19.0,19.0
1371.0,S03,NM,OR,Ashland,Ashland Municipal-Sumner Parker Field,GA,-,0.0,17.0,17.0
1403.0,5S0,NM,OR,Oakridge,Oakridge State,GA,-,0.0,15.0,15.0
1583.0,HRI,NM,OR,Hermiston,Hermiston Municipal,GA,-,0.0,9.0,9.0
1642.0,S12,NM,OR,Albany,Albany Municipal,GA,-,0.0,8.0,8.0
1606.0,2S7,NM,OR,Chiloquin,Chiloquin State,GA,-,0.0,8.0,8.0
1653.0,3S9,NM,OR,Condon,Condon State Pauling Field,GA,-,0.0,7.0,7.0
1772.0,DLS,NM,OR,The Dalles,Columbia Gorge Regional/The Dalles Municipal,GA,-,0.0,5.0,5.0
1988.0,SPB,NM,OR,Scappoose,Scappoose Industrial Airpark,GA,-,0.0,3.0,3.0
2089.0,S45,NM,OR,Gleneden Beach,Siletz Bay State,GA,-,0.0,2.0,2.0
2095.0,TTD,NM,OR,Portland,Portland-Troutdale,GA,-,0.0,2.0,2.0
2188.0,S33,NM,OR,Madras,City-County,GA,-,0.0,1.0,1.0
2179.0,ONO,NM,OR,Ontario,Ontario Municipal,GA,-,0.0,1.0,1.0
16.0,PHL,EA,PA,Philadelphia,Philadelphia International,P,L,15372702.0,18146.0,15390848.0
40.0,PIT,EA,PA,Pittsburgh,Pittsburgh International,P,M,4921729.0,24527.0,4946256.0
108.0,MDT,EA,PA,Harrisburg,Harrisburg International,P,S,572299.0,5260.0,577559.0
134.0,ABE,EA,PA,Allentown,Lehigh Valley International,P,S,385873.0,11730.0,397603.0
166.0,AVP,EA,PA,Wilkes-Barre/Scranton,Wilkes-Barre/Scranton International,P,N,205358.0,7875.0,213233.0
192.0,ERI,EA,PA,Erie,Erie International/Tom Ridge Field,P,N,159600.0,1487.0,161087.0
205.0,UNV,EA,PA,State College,University Park,P,N,129128.0,3415.0,132543.0
313.0,IPT,EA,PA,Williamsport,Williamsport Regional,P,N,26528.0,177.0,26705.0
341.0,LBE,EA,PA,Latrobe,Arnold Palmer Regional,P,N,12865.0,5241.0,18106.0
389.0,JST,EA,PA,Johnstown,John Murtha Johnstown-Cambria County,P,N,10294.0,335.0,10629.0
416.0,DUJ,EA,PA,Brookville,Du Bois-Jefferson County,CS,-,8570.0,8.0,8578.0
438.0,LNS,EA,PA,Lancaster,Lancaster,CS,-,6658.0,373.0,7031.0
447.0,AOO,EA,PA,Altoona,Altoona-Blair County,CS,-,6318.0,74.0,6392.0
514.0,BFD,EA,PA,Bradford,Bradford Regional,CS,-,3626.0,17.0,3643.0
582.0,RDG,EA,PA,Reading,Reading Regional/Carl A Spaatz Field,GA,-,0.0,2268.0,2268.0
606.0,FKL,EA,PA,Franklin,Venango Regional,GA,-,1977.0,1.0,1978.0
890.0,AGC,EA,PA,Pittsburgh,Allegheny County,GA,-,0.0,168.0,168.0
891.0,MQS,EA,PA,Coatesville,Chester County G O Carlson,GA,-,0.0,165.0,165.0
892.0,PNE,EA,PA,Philadelphia,Northeast Philadelphia,GA,-,0.0,165.0,165.0
954.0,NXX,EA,PA,Willow Grove,Willow Grove NAS Jrb,GA,-,0.0,118.0,118.0
957.0,AFJ,EA,PA,Washington,Washington County,GA,-,0.0,115.0,115.0
1331.0,BTP,EA,PA,Butler,Butler County/K W Scholter Field,GA,-,0.0,19.0,19.0
1414.0,LOM,EA,PA,Ambler,Wings Field,GA,-,0.0,15.0,15.0
1522.0,P72,EA,PA,Philadelphia,Penn's Landing,GA,-,0.0,11.0,11.0
1562.0,THV,EA,PA,York,York,GA,-,0.0,10.0,10.0
1567.0,22N,EA,PA,Lehighton,Jake Arner Memorial,GA,-,0.0,9.0,9.0
1580.0,GKJ,EA,PA,Meadville,Port Meadville,GA,-,0.0,9.0,9.0
1593.0,RVL,EA,PA,Reedsville,Mifflin County,GA,-,0.0,9.0,9.0
1615.0,BVI,EA,PA,Beaver Falls,Beaver County,GA,-,0.0,8.0,8.0
1620.0,CXY,EA,PA,New Cumberland,Capital City,GA,-,0.0,8.0,8.0
1644.0,SEG,EA,PA,Selinsgrove,Penn Valley,GA,-,0.0,8.0,8.0
1632.0,N57,EA,PA,Toughkenamon,New Garden,GA,-,0.0,8.0,8.0
1638.0,PJC,EA,PA,Zelienople,Zelienople Municipal,GA,-,0.0,8.0,8.0
1663.0,DYL,EA,PA,Doylestown,Doylestown,GA,-,0.0,7.0,7.0
1712.0,HZL,EA,PA,Hazleton,Hazleton Municipal,GA,-,0.0,6.0,6.0
1744.0,ZER,EA,PA,Pottsville,Schuylkill County /Joe Zerbey/,GA,-,0.0,6.0,6.0
1727.0,OYM,EA,PA,St. Marys,St Marys Municipal,GA,-,0.0,6.0,6.0
1793.0,IDI,EA,PA,Indiana,Indiana County/Jimmy Stewart Field/,GA,-,0.0,5.0,5.0
1805.0,OQN,EA,PA,West Chester,Brandywine,GA,-,0.0,5.0,5.0
1887.0,N94,EA,PA,Carlisle,Carlisle,GA,-,0.0,4.0,4.0
1899.0,PA88,EA,PA,Farmington,Nemacolin,GA,-,0.0,4.0,4.0
1835.0,29D,EA,PA,Grove City,Grove City,GA,-,0.0,4.0,4.0
1902.0,PTW,EA,PA,Pottstown,Pottstown Limerick,GA,-,0.0,4.0,4.0
1885.0,N38,EA,PA,Wellsboro,Wellsboro Johnston,GA,-,0.0,4.0,4.0
1975.0,N71,EA,PA,Mount Joy/Marietta,Donegal Springs Airpark,GA,-,0.0,3.0,3.0
2088.0,S37,EA,PA,Smoketown,Smoketown,GA,-,0.0,2.0,2.0
2155.0,HMZ,EA,PA,Bedford,Bedford County,GA,-,0.0,1.0,1.0
2200.0,VVS,EA,PA,Connellsville,Joseph A. Hardy Connellsville,GA,-,0.0,1.0,1.0
2203.0,WAY,EA,PA,Waynesburg,Greene County,GA,-,0.0,1.0,1.0
38.0,SJU,SO,PR,San Juan,Luis Munoz Marin International,P,M,5162282.0,64189.0,5226471.0
187.0,BQN,SO,PR,Aguadilla,Rafael Hernandez,P,N,172164.0,2236.0,174400.0
219.0,PSE,SO,PR,Ponce,Mercedita,P,N,89908.0,0.0,89908.0
322.0,VQS,SO,PR,Isla De Vieques,Antonio Rivera Rodriguez,P,N,24177.0,0.0,24177.0
405.0,SIG,SO,PR,San Juan,Fernando Luis Ribas Dominicci,CS,-,8845.0,411.0,9256.0
506.0,MAZ,SO,PR,Mayaguez,Eugenio Maria De Hostos,CS,-,3754.0,0.0,3754.0
849.0,X95,SO,PR,Fajardo,Diego Jimenez Torres,GA,-,230.0,0.0,230.0
60.0,PVD,NE,RI,Warwick,Theodore Francis Green State,P,M,2575668.0,13324.0,2588992.0
423.0,WST,NE,RI,Westerly,Westerly State,CS,-,8164.0,13.0,8177.0
432.0,BID,NE,RI,Block Island,Block Island State,CS,-,7595.0,0.0,7595.0
1019.0,OQU,NE,RI,North Kingstown,Quonset State,GA,-,0.0,78.0,78.0
1067.0,UUU,NE,RI,Newport,Newport State,GA,-,0.0,62.0,62.0
1734.0,SFZ,NE,RI,Pawtucket,North Central State,GA,-,0.0,6.0,6.0
91.0,CHS,SO,SC,Charleston,Charleston AFB/International,P,S,939389.0,4754.0,944143.0
