Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY 08 Boardings,CY07 Boardings,% Change
1242.0,SW,TX,MDD,Midland,Midland Airpark,GA,None,33.0,16.0,1.0625
1281.0,SW,TX,GLE,Gainesville,Gainesville Municipal,GA,None,29.0,4.0,6.25
1290.0,SW,TX,CXO,Conroe,Lone Star Executive,GA,None,28.0,32.0,-0.125
1333.0,SW,TX,HBV,Hebbronville,Jim Hogg County,GA,None,24.0,2.0,11.0
1348.0,SW,TX,ERV,Kerrville,Kerrville Municipal/Louis Schreiner Field,GA,None,23.0,22.0,0.0455
1363.0,SW,TX,BKS,Falfurrias,Brooks County,GA,None,22.0,7.0,2.1429
1383.0,SW,TX,DZB,Austin,Horseshoe Bay Resort,GA,None,21.0,6.0,2.5
1397.0,SW,TX,COT,Cotulla,Cotulla-La Salle County,GA,None,20.0,10.0,1.0
1406.0,SW,TX,TME,Katy,Houston Executive,GA,None,20.0,0.0,0.0
1436.0,SW,TX,GTU,Georgetown,Georgetown Municipal,GA,None,18.0,14.0,0.2857
1447.0,SW,TX,6R3,Cleveland,Cleveland Municipal,GA,None,17.0,0.0,0.0
1478.0,SW,TX,GDJ,Granbury,Granbury Regional,GA,None,15.0,1.0,14.0
1511.0,SW,TX,TKI,McKinney,Collin County Regional at McKinney,GA,None,14.0,21.0,-0.3333
1514.0,SW,TX,UVA,Uvalde,Garner Field,GA,None,14.0,8.0,0.75
1537.0,SW,TX,T82,Fredericksburg,Gillespie County,GA,None,13.0,1.0,12.0
1547.0,SW,TX,CZT,Carrizo Springs,Dimmit County,GA,None,12.0,0.0,0.0
1558.0,SW,TX,ODO,Odessa,Odessa-Schlemeyer Field,GA,None,12.0,27.0,-0.5556
1562.0,SW,TX,PRX,Paris,Cox Field,GA,None,12.0,3.0,3.0
1567.0,SW,TX,TDW,Amarillo,Tradewind,GA,None,12.0,0.0,0.0
1590.0,SW,TX,RBD,Dallas,Dallas Executive,GA,None,11.0,17.0,-0.3529
1609.0,SW,TX,E41,Big Lake,Reagan County,GA,None,10.0,100.0,-0.9
1616.0,SW,TX,HYI,San Marcos,San Marcos Municipal,GA,None,10.0,20.0,-0.5
1630.0,SW,TX,OZA,Ozona,Ozona Municipal,GA,None,10.0,30.0,-0.6667
1631.0,SW,TX,PPA,Pampa,Perry Lefors Field,GA,None,10.0,6.0,0.6667
1635.0,SW,TX,SSF,San Antonio,Stinson Municipal,GA,None,10.0,4.0,1.5
1657.0,SW,TX,HHF,Canadian,Hemphill County,GA,None,9.0,0.0,0.0
1678.0,SW,TX,49F,Rankin,Rankin,GA,None,8.0,20.0,-0.6
1710.0,SW,TX,T90,Winnie-Stowell (CCD),Chambers County-Winnie Stowell,GA,None,8.0,4.0,1.0
1723.0,SW,TX,ALI,Alice,Alice International,GA,None,7.0,0.0,0.0
1729.0,SW,TX,DUX,Dumas,Moore County,GA,None,7.0,0.0,0.0
1745.0,SW,TX,MWL,Mineral Wells,Mineral Wells,GA,None,7.0,14.0,-0.5
1748.0,SW,TX,PSN,Palestine,Palestine Municipal,GA,None,7.0,1.0,6.0
1755.0,SW,TX,SLR,Sulphur Springs,Sulphur Springs Municipal,GA,None,7.0,2.0,2.5
1776.0,SW,TX,5TE0,Eagle Pass,Comanche Ranch,GA,None,6.0,0.0,0.0
1785.0,SW,TX,AXH,Houston,Houston-Southwest,GA,None,6.0,8.0,-0.25
1793.0,SW,TX,ECU,Rocksprings,Edwards County,GA,None,6.0,0.0,0.0
1804.0,SW,TX,JWY,Midlothian/Waxahachie,Mid-Way Regional,GA,None,6.0,6.0,0.0
1809.0,SW,TX,MRF,Marfa,Marfa Municipal,GA,None,6.0,10.0,-0.4
1849.0,SW,TX,CNW,Waco,TSTC Waco,GA,None,5.0,2.0,1.5
1851.0,SW,TX,CPT,Cleburne,Cleburne Municipal,GA,None,5.0,10.0,-0.5
1879.0,SW,TX,VHN,Van Horn,Culberson County,GA,None,5.0,8.0,-0.375
1946.0,SW,TX,PVW,Plainview,Hale County,GA,None,4.0,6.0,-0.3333
1971.0,SW,TX,2TA8,Encino,El Coyote Ranch,GA,None,3.0,2.0,0.5
1990.0,SW,TX,BPG,Big Spring,Big Spring McMahon-Wrinkle,GA,None,3.0,6.0,-0.5
1992.0,SW,TX,BWD,Brownwood,Brownwood Regional,GA,None,3.0,5.0,-0.4
2004.0,SW,TX,HDO,Hondo,Hondo Municipal,GA,None,3.0,0.0,0.0
2011.0,SW,TX,OCH,Nacogdoches,A L Mangham Jr. Regional,GA,None,3.0,0.0,0.0
2015.0,SW,TX,ORG,Orange,Orange County,GA,None,3.0,1.0,2.0
2016.0,SW,TX,OSA,Mount Pleasant,Mount Pleasant Regional,GA,None,3.0,0.0,0.0
2020.0,SW,TX,RPH,Graham,Graham Municipal,GA,None,3.0,0.0,0.0
2023.0,SW,TX,SEP,Stephenville,Clark Field Municipal,GA,None,3.0,3.0,0.0
2038.0,SW,TX,11R,Brenham,Brenham Municipal,GA,None,2.0,0.0,0.0
2060.0,SW,TX,50R,Lockhart,Lockhart Municipal,GA,None,2.0,0.0,0.0
2067.0,SW,TX,81R,San Saba,San Saba County Municipal,GA,None,2.0,0.0,0.0
2075.0,SW,TX,BBD,Brady,Curtis Field,GA,None,2.0,0.0,0.0
2079.0,SW,TX,BGD,Borger,Hutchinson County,GA,None,2.0,12.0,-0.8333
2081.0,SW,TX,BMQ,Burnet,Burnet Municipal Kate Craddock Field,GA,None,2.0,0.0,0.0
2089.0,SW,TX,CRS,Corsicana,C David Campbell Field-Corsicana Municipal,GA,None,2.0,0.0,0.0
2102.0,SW,TX,EYQ,Houston,Weiser Air Park,GA,None,2.0,0.0,0.0
2112.0,SW,TX,GYI,Grayson (County),Grayson County,GA,None,2.0,11.0,-0.8182
2114.0,SW,TX,HQZ,Mesquite,Mesquite Metro,GA,None,2.0,6.0,-0.6667
2122.0,SW,TX,LVJ,Houston,Pearland Regional,GA,None,2.0,10.0,-0.8
2130.0,SW,TX,MKN,Comanche,Comanche County-City,GA,None,2.0,0.0,0.0
2139.0,SW,TX,PIL,Port Isabel,Port Isabel-Cameron County,GA,None,2.0,7.0,-0.7143
2141.0,SW,TX,PWG,Waco,McGregor Executive,GA,None,2.0,4.0,-0.5
2147.0,SW,TX,SWW,Sweetwater,Avenger Field,GA,None,2.0,0.0,0.0
2148.0,SW,TX,T57,Garland,Garland/DFW Heloplex,GA,None,2.0,0.0,0.0
2149.0,SW,TX,T78,Liberty,Liberty Municipal,GA,None,2.0,0.0,0.0
2163.0,SW,TX,XA96,Canadian,En Gedi Ranch,GA,None,2.0,0.0,0.0
2181.0,SW,TX,50F,Fort Worth,Bourland Field,GA,None,1.0,0.0,0.0
2189.0,SW,TX,89TE,Lajitas,Lajitas International,GA,None,1.0,1.0,0.0
2198.0,SW,TX,BAZ,New Braunfels,New Braunfels Municipal,GA,None,1.0,1.0,0.0
2215.0,SW,TX,E42,Spearman,Spearman Municipal,GA,None,1.0,0.0,0.0
2218.0,SW,TX,ETN,Eastland,Eastland Municipal,GA,None,1.0,0.0,0.0
2226.0,SW,TX,H70,Stratford,Stratford Field,GA,None,1.0,0.0,0.0
2231.0,SW,TX,HRX,Hereford,Hereford Municipal,GA,None,1.0,3.0,-0.6667
2256.0,SW,TX,ONY,Olney,Olney Municipal,GA,None,1.0,0.0,0.0
2264.0,SW,TX,PYX,Perryton,Perryton Ochiltree County,GA,None,1.0,1.0,0.0
2276.0,SW,TX,T88,Colorado City,Colorado City,GA,None,1.0,0.0,0.0
2280.0,SW,TX,TRL,Terrell,Terrell Municipal,GA,None,1.0,0.0,0.0
9999.0,SW,TX,ILE,Killeen,Skylark Field,GA,None,0.0,5.0,-1.0
983.0,WP,UM,MDY,Sand Island,Henderson Field,GA,None,111.0,102.0,0.0882
24.0,NM,UT,SLC,Salt Lake City,Salt Lake City International,P,L,9993198.0,10560906.0,-0.0538
274.0,NM,UT,SGU,St. George,St George Municipal,P,N,46586.0,53773.0,-0.1337
275.0,NM,UT,ENV,Wendover,Wendover,P,N,46264.0,46883.0,-0.0132
408.0,NM,UT,UT25,Monument Valley,Monument Valley,GA,None,9987.0,34.0,292.7353
427.0,NM,UT,CDC,Cedar City,Cedar City Regional,CS,None,7776.0,6903.0,0.1265
455.0,NM,UT,VEL,Vernal,Vernal Regional,CS,None,5474.0,3170.0,0.7268
537.0,NM,UT,CNY,Moab,Canyonlands Field,CS,None,2870.0,2843.0,0.0095
658.0,NM,UT,HIF,Ogden,Hill AFB,GA,None,1251.0,1497.0,-0.1643
719.0,NM,UT,PVU,Provo,Provo Municipal,GA,None,712.0,595.0,0.1966
722.0,NM,UT,LGU,Logan,Logan-Cache,GA,None,698.0,0.0,0.0
1043.0,NM,UT,DPG,Dugway Proving Ground,Michael AAF (Dugway Proving Ground),GA,None,81.0,0.0,0.0
1086.0,NM,UT,OGD,Ogden,Ogden-Hinckley,GA,None,63.0,12.0,4.25
1130.0,NM,UT,PUC,Price,Carbon County Regional/Buck Davis Field,GA,None,51.0,99.0,-0.4848
1191.0,NM,UT,U42,Salt Lake City,South Valley Regional,GA,None,40.0,424.0,-0.9057
1196.0,NM,UT,36U,Heber City,Heber City Municipal - Russ McDonald Field,GA,None,39.0,43.0,-0.093
1238.0,NM,UT,01UT,La Sal,La Sal Junction,GA,None,33.0,0.0,0.0
1473.0,NM,UT,BCE,Bryce Canyon,Bryce Canyon,GA,None,15.0,0.0,0.0
1593.0,NM,UT,TVY,Tooele,Bolinder Field-Tooele Valley,GA,None,11.0,0.0,0.0
1645.0,NM,UT,74V,Roosevelt,Roosevelt Municipal,GA,None,9.0,26.0,-0.6538
1828.0,NM,UT,UT29,Tremonton,Jack's,GA,None,6.0,0.0,0.0
1844.0,NM,UT,BMC,Brigham City,Brigham City,GA,None,5.0,0.0,0.0
1957.0,NM,UT,U69,Duchesne,Duchesne Municipal,GA,None,4.0,0.0,0.0
1991.0,NM,UT,BTF,Bountiful,Skypark,GA,None,3.0,0.0,0.0
2153.0,NM,UT,U77,Spanish Fork,Spanish Fork-Springville,GA,None,2.0,0.0,0.0
2283.0,NM,UT,U52,Beaver,Beaver Municipal,GA,None,1.0,22.0,-0.9545
21.0,EA,VA,IAD,Dulles,Washington Dulles International,P,L,11348775.0,11789441.0,-0.0374
28.0,EA,VA,DCA,Arlington,Ronald Reagan Washington National,P,L,8704466.0,9038174.0,-0.0369
69.0,EA,VA,ORF,Norfolk,Norfolk International,P,S,1786594.0,1867307.0,-0.0432
70.0,EA,VA,RIC,Highland Springs,Richmond International,P,S,1733668.0,1805992.0,-0.04
116.0,EA,VA,PHF,Newport News,Newport News/Williamsburg International,P,S,504292.0,513381.0,-0.0177
146.0,EA,VA,ROA,Roanoke,Roanoke Regional/Woodrum Field,P,N,315293.0,348634.0,-0.0956
187.0,EA,VA,CHO,Charlottesville,Charlottesville-Albemarle,P,N,169843.0,187078.0,-0.0921
260.0,EA,VA,LYH,Timberlake,Lynchburg Regional/Preston Glenn Field,P,N,55307.0,55785.0,-0.0086
286.0,EA,VA,NGU,Norfolk,Norfolk NS (Chambers Field),GA,None,37401.0,38843.0,-0.0371
428.0,EA,VA,SHD,Weyers Cave,Shenandoah Valley Regional,CS,None,7746.0,4907.0,0.5786
543.0,EA,VA,LFI,Hampton,Langley AFB,GA,None,2739.0,2894.0,-0.0536
667.0,EA,VA,HEF,Manassas,Manassas Regional/Harry P. Davis Field,GA,None,1173.0,255.0,3.6
901.0,EA,VA,FCI,Chesterfield,Chesterfield County,GA,None,178.0,184.0,-0.0326
948.0,EA,VA,JYO,Leesburg,Leesburg Executive,GA,None,137.0,126.0,0.0873
999.0,EA,VA,DAN,Danville,Danville Regional,GA,None,102.0,50.0,1.04
1026.0,EA,VA,BCB,Blacksburg,Virginia Tech/Montgomery Executive,GA,None,89.0,24.0,2.7083
1125.0,EA,VA,RMN,Stafford,Stafford Regional,GA,None,52.0,111.0,-0.5315
1166.0,EA,VA,OFP,Ashland,Hanover County Municipal,GA,None,44.0,5.0,7.8
1179.0,EA,VA,VJI,Abingdon,Virginia Highlands,GA,None,42.0,41.0,0.0244
1272.0,EA,VA,OKV,Winchester,Winchester Regional,GA,None,30.0,17.0,0.7647
1273.0,EA,VA,PVG,Chesapeake,Hampton Roads Executive,GA,None,30.0,207.0,-0.8551
1336.0,EA,VA,LNP,Wise,Lonesome Pine,GA,None,24.0,3.0,7.0
1353.0,EA,VA,MKJ,Marion/Wytheville,Mountain Empire,GA,None,23.0,9.0,1.5556
1418.0,EA,VA,HSP,Hot Springs,Ingalls Field,GA,None,19.0,32.0,-0.4063
1421.0,EA,VA,LKU,Louisa,Louisa County/Freeman Field,GA,None,19.0,22.0,-0.1364
1438.0,EA,VA,JGG,Williamsburg,Williamsburg-Jamestown,GA,None,18.0,9.0,1.0
1450.0,EA,VA,HWY,Warrenton,Warrenton-Fauquier,GA,None,17.0,2.0,7.5
1532.0,EA,VA,MTV,Spencer,Blue Ridge,GA,None,13.0,3.0,3.3333
1695.0,EA,VA,FKN,Franklin,Franklin Municipal-John Beverly Rose,GA,None,8.0,0.0,0.0
1738.0,EA,VA,JFZ,Richlands,Tazewell County,GA,None,7.0,4.0,0.75
1744.0,EA,VA,MFV,Melfa,Accomack County,GA,None,7.0,46.0,-0.8478
1747.0,EA,VA,PSK,Dublin,New River Valley,GA,None,7.0,18.0,-0.6111
1760.0,EA,VA,W78,South Boston,William M Tuck,GA,None,7.0,0.0,0.0
1784.0,EA,VA,AVC,South Hill,Mecklenburg-Brunswick Regional,GA,None,6.0,14.0,-0.5714
1795.0,EA,VA,FVX,Farmville,Farmville Regional,GA,None,6.0,0.0,0.0
1798.0,EA,VA,GVE,Gordonsville,Gordonsville Municipal,GA,None,6.0,0.0,0.0
1832.0,EA,VA,XSA,Tappahannock,Tappahannock-Essex County,GA,None,6.0,0.0,0.0
1850.0,EA,VA,CPK,Chesapeake,Chesapeake Regional,GA,None,5.0,4.0,0.25
1904.0,EA,VA,8VA5,Charlottesville,University of Virginia Hospital,GA,None,4.0,0.0,0.0
1953.0,EA,VA,SFQ,Suffolk,Suffolk Executive,GA,None,4.0,7.0,-0.4286
2005.0,EA,VA,HLX,Hillsville,Twin County,GA,None,3.0,0.0,0.0
2026.0,EA,VA,TGI,Tangier,Tangier Island,GA,None,3.0,0.0,0.0
2059.0,EA,VA,4VA2,Woodbridge,Potomac Hospital Helistop,GA,None,2.0,0.0,0.0
2107.0,EA,VA,FYJ,Mattaponi,Middle Peninsula Regional,GA,None,2.0,0.0,0.0
2136.0,EA,VA,OMH,Orange,Orange County,GA,None,2.0,0.0,0.0
2159.0,EA,VA,W91,Moneta,Smith Mountain Lake,GA,None,2.0,0.0,0.0
2262.0,EA,VA,PTB,Sutherland,Dinwiddie County,GA,None,1.0,5.0,-0.8
110.0,SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,593589.0,599509.0,-0.0099
188.0,SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,169665.0,182467.0,-0.0702
243.0,SO,VI,VI32,Christiansted St Croix,Christiansted Harbor-SSB,GA,None,68642.0,71040.0,-0.0338
244.0,SO,VI,VI22,Charlotte Amalie,Charlotte Amalie Harbor,GA,None,68552.0,74373.0,-0.0783
100.0,NE,VT,BTV,Burlington,Burlington International,P,S,747559.0,703186.0,0.0631
464.0,NE,VT,RUT,Rutland,Rutland - Southern Vermont Regional,CS,None,5038.0,2271.0,1.2184
875.0,NE,VT,FSO,Swanton,Franklin County State,GA,None,216.0,0.0,0.0
1108.0,NE,VT,EFK,Newport,Newport State,GA,None,56.0,2.0,27.0
1118.0,NE,VT,MVL,Morrisville,Morrisville-Stowe State,GA,None,53.0,33.0,0.6061
1297.0,NE,VT,MPV,Barre,Edward F Knapp State,GA,None,28.0,6.0,3.6667
1691.0,NE,VT,DDH,Bennington,William H. Morse State,GA,None,8.0,14.0,-0.4286
1712.0,NE,VT,VSF,Springfield,Hartness State (Springfield),GA,None,8.0,0.0,0.0
17.0,NM,WA,SEA,Seattle,Seattle-Tacoma International,P,L,15839504.0,15419116.0,0.0273
71.0,NM,WA,GEG,Spokane,Spokane International,P,S,1691345.0,1710425.0,-0.0112
159.0,NM,WA,BLI,Bellingham,Bellingham International,P,N,277281.0,238452.0,0.1628
165.0,NM,WA,PSC,Pasco,Tri-Cities,P,N,242483.0,242788.0,-0.0013
242.0,NM,WA,YKM,Yakima,Yakima Air Terminal/McAllister Field,P,N,69835.0,72016.0,-0.0303
271.0,NM,WA,EAT,East Wenatchee,Pangborn Memorial,P,N,48275.0,46576.0,0.0365
296.0,NM,WA,BFI,Seattle,Boeing Field/King County International,P,N,34597.0,34580.0,0.0005
298.0,NM,WA,S60,Kenmore,Kenmore Air Harbor Inc,GA,None,33266.0,24958.0,0.3329
301.0,NM,WA,PUW,Pullman,Pullman/Moscow Regional,P,N,32108.0,24856.0,0.2918
307.0,NM,WA,ALW,Walla Walla,Walla Walla Regional,P,N,29672.0,28711.0,0.0335
369.0,NM,WA,FHR,Friday Harbor,Friday Harbor,P,N,13835.0,12287.0,0.126
375.0,NM,WA,TCM,Tacoma,McChord AFB,GA,None,13152.0,13310.0,-0.0119
377.0,NM,WA,CLM,Port Angeles,William R Fairchild International,P,N,12672.0,14838.0,-0.146
471.0,NM,WA,OKH,Oak Harbor,Aj Eisenberg,GA,None,4714.0,5739.0,-0.1786
486.0,NM,WA,ORS,Eastsound,Orcas Island,CS,None,4109.0,4773.0,-0.1391
532.0,NM,WA,W39,Roche Harbor,Roche Harbor,GA,None,2919.0,2072.0,0.4088
589.0,NM,WA,W49,Rosario,Rosario,GA,None,2031.0,1707.0,0.1898
610.0,NM,WA,WA83,West Sound,Westsound/Wsx,GA,None,1816.0,1002.0,0.8124
627.0,NM,WA,74S,Anacortes,Anacortes,GA,None,1653.0,1906.0,-0.1327
645.0,NM,WA,MWH,Moses Lake,Grant County International,GA,None,1369.0,730.0,0.8753
679.0,NM,WA,S31,Lopez,Lopez Island,GA,None,1015.0,707.0,0.4356
697.0,NM,WA,W36,Renton,Will Rogers Wiley Post Memorial,GA,None,891.0,0.0,0.0
763.0,NM,WA,S10,Chelan,Lake Chelan,GA,None,507.0,6.0,83.5
773.0,NM,WA,SKA,Spokane,Fairchild AFB,GA,None,495.0,64.0,6.7344
774.0,NM,WA,NUW,Oak Harbor,Whidbey Island NAS /Ault Field/,GA,None,491.0,929.0,-0.4715
800.0,NM,WA,0S9,Port Townsend,Jefferson County International,GA,None,374.0,2.0,186.0
823.0,NM,WA,PAE,Everett,Snohomish County (Paine Field),GA,None,327.0,465.0,-0.2968
848.0,NM,WA,BVS,Burlington,Skagit Regional,GA,None,278.0,54.0,4.1481
864.0,NM,WA,PWT,Bremerton,Bremerton National,GA,None,241.0,7.0,33.4286
1014.0,NM,WA,TIW,Tacoma,Tacoma Narrows,GA,None,97.0,64.0,0.5156
1122.0,NM,WA,HQM,Hoquiam,Bowerman,GA,None,52.0,0.0,0.0
1124.0,NM,WA,OLM,Olympia,Olympia Regional,GA,None,52.0,39.0,0.3333
1144.0,NM,WA,RNT,Renton,Renton Municipal,GA,None,48.0,25.0,0.92
1161.0,NM,WA,W28,Sequim,Sequim Valley,GA,None,45.0,7.0,5.4286
1213.0,NM,WA,SFF,Spokane,Felts Field,GA,None,37.0,2.0,17.5
1288.0,NM,WA,68S,Davenport,Davenport,GA,None,28.0,3.0,8.3333
1323.0,NM,WA,OMK,Omak,Omak,GA,None,25.0,14.0,0.7857
1471.0,NM,WA,11S,Sekiu,Sekiu,GA,None,15.0,57.0,-0.7368
1509.0,NM,WA,S52,Winthrop,Methow Valley State,GA,None,14.0,13.0,0.0769
1524.0,NM,WA,ELN,Ellensburg,Bowers Field,GA,None,13.0,6.0,1.1667
1539.0,NM,WA,WN07,Decatur,Decatur Shores,GA,None,13.0,0.0,0.0
1612.0,NM,WA,EPH,Ephrata,Ephrata Municipal,GA,None,10.0,0.0,0.0
1707.0,NM,WA,R49,Republic,Ferry County,GA,None,8.0,5.0,0.6
1750.0,NM,WA,S18,Forks,Forks,GA,None,7.0,25.0,-0.72
1761.0,NM,WA,WA09,Roche Harbor,Roche Harbor,GA,None,7.0,18.0,-0.6111
1790.0,NM,WA,DEW,Deer Park,Deer Park,GA,None,6.0,20.0,-0.7
1830.0,NM,WA,VUO,Vancouver,Pearson Field,GA,None,6.0,10.0,-0.4
1833.0,NM,WA,0S7,Oroville,Dorothy Scott,GA,None,5.0,1.0,4.0
1848.0,NM,WA,CLS,Chehalis,Chehalis-Centralia,GA,None,5.0,4.0,0.25
1880.0,NM,WA,W56,Vancouver,Fly for Fun,GA,None,5.0,0.0,0.0
1889.0,NM,WA,14S,Westport,Westport,GA,None,4.0,2.0,1.0
1892.0,NM,WA,2S8,Wilbur,Wilbur,GA,None,4.0,8.0,-0.5
1894.0,NM,WA,43D,Odessa,Odessa Municipal,GA,None,4.0,0.0,0.0
1943.0,NM,WA,PLU,Puyallup,Pierce County - Thun Field,GA,None,4.0,15.0,-0.7333
1949.0,NM,WA,RLD,Richland,Richland,GA,None,4.0,0.0,0.0
1951.0,NM,WA,S97,Brewster,Anderson Field,GA,None,4.0,0.0,0.0
2028.0,NM,WA,W16,Monroe,Firstair Field,GA,None,3.0,0.0,0.0
2031.0,NM,WA,WA59,Sequim,Rake's Glen,GA,None,3.0,0.0,0.0
2121.0,NM,WA,KLS,Kelso,Southwest Washington Regional,GA,None,2.0,0.0,0.0
2143.0,NM,WA,S50,Auburn,Auburn Municipal,GA,None,2.0,4.0,-0.5
2157.0,NM,WA,W10,Langley,Whidbey Air Park,GA,None,2.0,0.0,0.0
2169.0,NM,WA,1W1,Camas,Grove Field,GA,None,1.0,0.0,0.0
2172.0,NM,WA,38W,Lynden,Lynden,GA,None,1.0,0.0,0.0
2188.0,NM,WA,80T,Quincy,Quincy Municipal,GA,None,1.0,0.0,0.0
2196.0,NM,WA,AWO,Arlington,Arlington Municipal,GA,None,1.0,38.0,-0.9737
2225.0,NM,WA,GRF,Fort Lewis/Tacoma,Gray AAF,GA,None,1.0,0.0,0.0
50.0,GL,WI,MKE,Milwaukee,General Mitchell International,P,M,3861333.0,3751345.0,0.0293
101.0,GL,WI,MSN,Madison,Dane County Regional-Truax Field,P,S,728075.0,783937.0,-0.0713
129.0,GL,WI,GRB,Green Bay,Austin Straubel International,P,S,410348.0,440176.0,-0.0678
162.0,GL,WI,ATW,Appleton,Outagamie County Regional,P,N,259340.0,288180.0,-0.1001
193.0,GL,WI,CWA,Mosinee,Central Wisconsin,P,N,154312.0,158747.0,-0.0279
211.0,GL,WI,LSE,La Crosse,La Crosse Municipal,P,N,111462.0,121243.0,-0.0807
318.0,GL,WI,RHI,Rhinelander,Rhinelander-Oneida County,P,N,26193.0,37608.0,-0.3035
340.0,GL,WI,EAU,Eau Claire,Chippewa Valley Regional,P,N,18762.0,22705.0,-0.1737
396.0,GL,WI,VOK,Camp Douglas,Volk Field,GA,None,10645.0,7416.0,0.4354
709.0,GL,WI,ETB,West Bend,West Bend Municipal,GA,None,758.0,35.0,20.6571
806.0,GL,WI,FLD,Fond du Lac,Fond du Lac County,GA,None,361.0,63.0,4.7302
872.0,GL,WI,C29,Middleton,Middleton Municipal - Morey Field,GA,None,224.0,325.0,-0.3108
874.0,GL,WI,ISW,Wisconsin Rapids,Alexander Field South Wood County,GA,None,219.0,38.0,4.7632
934.0,GL,WI,SBM,Sheboygan,Sheboygan County Memorial,GA,None,145.0,123.0,0.1789
989.0,GL,WI,AUW,Wausau,Wausau Downtown,GA,None,106.0,102.0,0.0392
1010.0,GL,WI,UES,Waukesha,Waukesha County,GA,None,98.0,244.0,-0.5984
1090.0,GL,WI,HYR,Hayward,Sawyer County,GA,None,61.0,40.0,0.525
1111.0,GL,WI,MWC,Milwaukee,Lawrence J Timmerman,GA,None,55.0,43.0,0.2791
1134.0,GL,WI,STE,Stevens Point,Stevens Point Municipal,GA,None,50.0,40.0,0.25
1138.0,GL,WI,OSH,Oshkosh,Wittman Regional,GA,None,49.0,68.0,-0.2794
1174.0,GL,WI,RZN,Siren,Burnett County,GA,None,43.0,25.0,0.72
1189.0,GL,WI,JVL,Janesville,Southern Wisconsin Regional,GA,None,40.0,259.0,-0.8456
1199.0,GL,WI,RAC,Racine,John H Batten,GA,None,39.0,10.0,2.9
1210.0,GL,WI,DLL,Baraboo,Baraboo Wisconsin Dells,GA,None,37.0,16.0,1.3125
1221.0,GL,WI,EZS,Shawano,Shawano Municipal,GA,None,36.0,31.0,0.1613
1255.0,GL,WI,PDC,Prairie du Chien,Prairie Du Chien Municipal,GA,None,32.0,15.0,1.1333
1261.0,GL,WI,MTW,Manitowoc,Manitowoc County,GA,None,31.0,54.0,-0.4259
1312.0,GL,WI,SUE,Sturgeon Bay,Door County Cherryland,GA,None,26.0,747.0,-0.9652
1327.0,GL,WI,ASX,Ashland,John F Kennedy Memorial,GA,None,24.0,40.0,-0.4
1356.0,GL,WI,RNH,New Richmond,New Richmond Regional,GA,None,23.0,2.0,10.5
1423.0,GL,WI,LUM,Menomonie,Menomonie Municipal-Score Field,GA,None,19.0,10.0,0.9
1440.0,GL,WI,MFI,Marshfield,Marshfield Municipal,GA,None,18.0,12.0,0.5
1497.0,GL,WI,ARV,Minocqua-Woodruff,Lakeland/Noble F. Lee Memorial Field,GA,None,14.0,33.0,-0.5758
1535.0,GL,WI,PBH,Phillips,Price County,GA,None,13.0,4.0,2.25
1565.0,GL,WI,RYV,Watertown,Watertown Municipal,GA,None,12.0,7.0,0.7143
1653.0,GL,WI,EGV,Eagle River,Eagle River Union,GA,None,9.0,175.0,-0.9486
1667.0,GL,WI,PVB,Platteville,Platteville Municipal,GA,None,9.0,5.0,0.8
1669.0,GL,WI,RRL,Merrill,Merrill Municipal,GA,None,9.0,0.0,0.0
1680.0,GL,WI,91C,Prairie du Sac,Sauk-Prairie,GA,None,8.0,0.0,0.0
1688.0,GL,WI,CLI,Clintonville,Clintonville Municipal,GA,None,8.0,15.0,-0.4667
1721.0,GL,WI,63C,Friendship,Adams County Legion Field,GA,None,7.0,0.0,0.0
1774.0,GL,WI,3CU,Cable,Cable Union,GA,None,6.0,9.0,-0.3333
1814.0,GL,WI,OEO,Osceola,L O Simenstad Municipal,GA,None,6.0,1.0,5.0
1826.0,GL,WI,SUW,Superior,Richard I Bong,GA,None,6.0,25.0,-0.76
1854.0,GL,WI,ENW,Kenosha,Kenosha Regional,GA,None,5.0,41.0,-0.878
1915.0,GL,WI,C35,Reedsburg,Reedsburg Municipal,GA,None,4.0,0.0,0.0
1916.0,GL,WI,C59,Delavan,Lake Lawn,GA,None,4.0,16.0,-0.75
1931.0,GL,WI,LNL,Land O'Lakes,Kings Land O' Lakes,GA,None,4.0,6.0,-0.3333
1964.0,GL,WI,Y55,Crandon,Crandon Municipal,GA,None,4.0,18.0,-0.7778
2052.0,GL,WI,3D2,Ephraim,Ephraim-Fish Creek,GA,None,2.0,7.0,-0.7143
2068.0,GL,WI,87Y,Madison,Blackhawk Airfield,GA,None,2.0,0.0,0.0
2076.0,GL,WI,BCK,Black River Falls,Black River Falls Area,GA,None,2.0,0.0,0.0
2096.0,GL,WI,EFT,Monroe,Monroe Municipal,GA,None,2.0,29.0,-0.931
2127.0,GL,WI,MDZ,Medford,Taylor County,GA,None,2.0,1.0,1.0
2142.0,GL,WI,RPD,Rice Lake,Rice Lake Regional - Carl's Field,GA,None,2.0,84.0,-0.9762
2154.0,GL,WI,UNU,Juneau,Dodge County,GA,None,2.0,2.0,0.0
2155.0,GL,WI,VIQ,Neillsville,Neillsville Municipal,GA,None,2.0,0.0,0.0
855.0,WP,WK,AWK,Wake Island,Wake Island Airfield,GA,None,260.0,371.0,-0.2992
